PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
Terance Mann,LAC,42,3.2,43,0.82,2.6,0.9,2.9,30.9,41.9,5.2,4.4,4.4,0.7,31.9,14.2
LeBron James,LAL,44,2.3,9.8,1.09,2.5,0.9,2.1,42.4,57.6,4,7.9,4,3,39.6,60.8
Kyrie Irving,DAL,27,2.6,11.5,1.53,4,1.4,2.4,59.1,80.3,2.8,5.6,1.4,1.4,56.3,99.1
Duop Reath,POR,38,2.4,29.1,1.2,2.9,1,2.3,42,59.1,3.3,1.1,3.3,1.1,42.9,80.5
Tyrese Haliburton,IND,37,2.5,12.4,1.19,2.9,1.1,2.3,47.6,59.5,8.7,4.3,6.5,4.3,47.8,78.5
Cameron Payne,MIL,45,2.1,38.2,1.14,2.4,0.8,2,42,58,4.2,4.2,4.2,0,42.7,69.9
Moses Moody,GSW,34,3.1,39.1,1.03,3.2,1.1,2.9,37.8,51.5,4.7,3.8,4.7,0.9,38.7,48.4
Kevin Huerter,SAC,45,2.4,23.3,1.01,2.4,0.9,2.2,40,53.5,2.8,6.5,2.8,1.9,38,41.6
Brandin Podziemski,GSW,40,3.3,33.7,0.83,2.7,1,2.9,34.2,46.2,3.1,7.6,3.1,0,31.3,15.3
Terry Rozier,CHA,30,3.5,16,1.02,3.6,1.2,3.1,38.3,49.5,6.6,4.7,6.6,0,40.6,45.7
Shaedon Sharpe,POR,32,2.8,16.3,1.18,3.3,1.1,2.4,46.2,62.8,6.6,7.7,6.6,0,46.2,75.2
Immanuel Quickley,NYK,29,3.5,25.8,1.05,3.7,1.4,3.3,42.1,52.1,4.9,3.9,4.9,2,42.2,52.5
Victor Wembanyama,SAS,44,3.5,16.4,0.69,2.4,0.9,3.1,29.6,36.3,5.1,10.3,5.1,1.9,28.8,4.4
Kevin Knox II,DET,31,3.1,44.9,1.09,3.4,1.3,2.9,43.8,57.3,3.1,7.2,3.1,2.1,41.2,61.4
Amir Coffey,LAC,36,2.4,54.8,1.22,2.9,1.1,2.2,48.1,63.3,2.3,5.8,2.3,0,46.5,83.8
Ochai Agbaji,UTA,51,2.2,37.8,0.95,2.1,0.7,1.9,36.4,49.5,3.6,6.4,3.6,0,36.4,31.9
Ausar Thompson,DET,49,2.8,30,0.77,2.1,0.8,2.4,34.2,38.8,8,5.8,6.6,1.5,35.8,9.1
Toumani Camara,POR,49,2.9,37.3,0.74,2.1,0.7,2.5,28.9,37.2,8.5,7.7,7,1.4,31.7,6.8
Jimmy Butler,MIA,35,2.3,12.2,1.32,3,1,2.1,47.9,62.3,11.4,0,8.9,3.8,51.9,95.3
Kyle Lowry,MIA,37,2.6,30.9,1.08,2.8,1,2.5,39.1,56,2.1,2.1,2.1,0,38.5,59.3
Christian Wood,LAL,45,2.6,36.3,0.87,2.3,0.8,2.2,37,48.5,5.9,11.8,5.9,1.7,34.5,19.2
Moritz Wagner,ORL,48,1.8,19,1.16,2.1,0.6,1.5,43.1,55.6,17,5.7,14.8,4.5,47.7,72.9
Nicolas Batum,PHI,31,2.1,41.8,1.56,3.2,1.1,2,55.7,82,0,4.7,0,0,53.1,99.4
Nick Smith Jr.,CHA,33,3,43.4,1.01,3,1.1,2.7,39.3,55.1,1,8.2,1,0,36.7,41.9
Jose Alvarado,NOP,30,2.7,38.9,1.2,3.3,1.1,2.4,44.4,61.1,7.3,4.9,6.1,0,46.3,79.9
Cam Reddish,LAL,34,3.1,42,0.93,2.9,0.9,2.8,33.7,46.3,6.7,3.8,6.7,1,36.2,27.7
Josh Okogie,PHX,43,2.5,47.2,0.9,2.3,0.7,2.1,31.5,42.9,11.9,5.5,9.2,1.8,36.7,22.4
Kris Dunn,UTA,43,1.9,31.4,1.21,2.3,0.9,1.7,52.7,65.5,0,7.5,0,0,48.8,82.9
Bruce Brown,IND,32,3.3,28.5,0.92,3,1.2,3.1,38.8,47.4,2.8,5.7,2.8,0.9,37.7,24.8
Russell Westbrook,LAC,48,2.5,19.3,0.81,2,0.8,2.3,32.4,43.2,2.5,5,2.5,0,30.8,13
Luka Doncic,DAL,41,2.3,7.1,1.03,2.3,0.8,2,40.2,50.6,9.7,5.4,9.7,3.2,41.9,49
Domantas Sabonis,SAC,47,1.7,9.2,1.2,2,0.8,1.5,52.2,61.6,13.9,5.1,13.9,6.3,50.6,81.7
Torrey Craig,CHI,28,3.3,54.4,1.03,3.4,1.2,3.1,39.5,55.2,0,6.5,0,0,37,49.3
Marcus Smart,MEM,20,4.4,27.2,1.07,4.7,1.6,4.2,38.6,53.6,3.4,2.3,1.1,0,39.8,57.5
Alperen Sengun,HOU,49,2.1,9.9,0.93,1.9,0.8,1.7,46.3,52.4,9.9,10.9,9.9,2,42.6,26.8
Anfernee Simons,POR,28,2.9,12.8,1.16,3.3,1.1,2.8,41,56.4,3.8,0,3.8,1.3,42.5,73.5
Kelly Olynyk,UTA,49,1.7,22.8,1.08,1.9,0.7,1.3,49.2,60,9.4,14.1,8.2,0,45.9,59
LaMelo Ball,CHA,22,4,15.9,1.06,4.2,1.5,3.7,40.7,54.3,2.3,4.6,2.3,0,40.2,54.6
Caleb Houstan,ORL,36,2.2,46.7,1.15,2.5,0.8,2.1,39.2,58.1,2.5,3.8,2.5,0,39.2,71.7
Marcus Sasser,DET,44,1.7,23.6,1.23,2,0.8,1.6,49.3,62.7,1.4,2.7,1.4,1.4,47.9,87
Chris Paul,GSW,32,2.5,27.1,1.11,2.8,1,2.4,41,57.1,1.2,3.7,1.2,1.2,39.5,65.8
Jalen Smith,IND,36,1.7,20.9,1.42,2.4,0.9,1.6,56.1,73.7,6.5,4.8,6.5,3.2,54.8,97.9
Keita Bates-Diop,PHX,38,2.1,46.2,1.09,2.3,0.8,1.9,39.2,51.4,8.8,1.3,7.5,2.5,42.5,60.5
Draymond Green,GSW,22,3,30,1.28,3.9,1.3,2.8,46.8,65.3,4.5,3,4.5,0,47.8,94.1
Luke Kennard,MEM,23,2.7,29.6,1.33,3.7,1.2,2.5,46.6,69.8,1.6,6.3,1.6,0,44.4,95.9
Joe Ingles,ORL,36,1.8,34.8,1.29,2.3,0.8,1.7,46.8,66.1,1.5,3.1,1.5,0,46.2,94.4
Jacob Gilyard,MEM,33,2.1,47.9,1.22,2.5,0.8,2,43.1,63.8,1.4,5.8,1.4,1.4,40.6,83.2
Jamal Murray,DEN,37,1.9,9.5,1.2,2.3,0.8,1.9,43.5,60.9,0,1.4,0,0,42.9,81.1
Talen Horton-Tucker,UTA,32,2.7,22.1,0.98,2.6,0.9,2.4,35.9,49.4,4.7,5.8,4.7,1.2,36,35.7
Anthony Black,ORL,46,1.8,34,1.01,1.8,0.6,1.5,42,55.8,3.7,12.2,3.7,0,39,43.1
Zach LaVine,CHI,25,3.2,16.8,1.04,3.3,1.2,2.7,44.8,58.2,2.5,12.7,2.5,0,40.5,50.1
Andrew Wiggins,IND,36,2.4,23.3,0.95,2.3,0.9,2.1,41.6,51.9,1.2,9.3,1.2,0,38.4,31.6
Garrison Mathews,ATL,34,1.9,60,1.21,2.4,0.8,1.7,44.1,65.3,1.5,9.1,1.5,0,40.9,82.6
Miles McBride,NYK,36,1.8,37.9,1.2,2.2,0.7,1.8,41.3,59.5,3,3,3,1.5,40.9,80.2
Troy Brown Jr.,MIN,37,2,50.3,1.07,2.1,0.7,1.8,40,56.2,4.1,8.1,2.7,0,39.2,57.2
Killian Hayes,DET,41,2.2,26.7,0.85,1.9,0.7,2.1,34.9,43.6,3.3,4.3,3.3,1.1,34.8,16.8
Landry Shamet,WAS,32,2.1,29.3,1.13,2.4,0.9,2,44.4,56.3,5.9,4.4,5.9,2.9,44.1,69.3
Kenrich Williams,OKC,39,1.8,40,1.1,2,0.7,1.7,38.2,55.9,1.4,1.4,1.4,0,38.6,62.7
Sasha Vezenkov,SAC,32,2.3,42.9,1.05,2.4,0.8,2.1,38.8,56.7,1.4,6.8,1.4,0,37,53.7
Tre Jones,SAS,45,1.8,18.4,0.95,1.7,0.6,1.7,34.2,47.4,3.7,2.5,3.7,0,35.8,30.7
Marcus Morris Sr.,PHI,36,1.6,25.4,1.31,2.1,0.7,1.5,48.1,65.7,5.2,3.4,5.2,1.7,48.3,95
Jeff Green,HOU,47,1.6,28.7,1.01,1.6,0.5,1.4,36.9,46.2,14.7,2.7,14.7,4,42.7,43.4
Patrick Beverley,PHI,45,1.8,26.9,0.95,1.7,0.6,1.7,35.9,48.1,1.3,2.5,1.3,1.3,35,30.4
Nikola Vucevic,CHI,45,2.5,14.1,0.68,1.7,0.6,2.4,26.2,34.1,1.8,3.6,1.8,0.9,25.9,3.8
Jonas Valanciunas,NOP,48,1.5,12.2,1.03,1.6,0.6,1.5,39.4,50.7,2.7,0,2.7,0,41.1,48.1
Gary Harris,ORL,29,2.4,37,1.01,2.5,0.9,2.3,37.9,53.8,1.4,5.6,1.4,0,36.6,44.2
Kyle Anderson,MIN,50,1.7,23.1,0.86,1.4,0.6,1.5,43.2,45.9,6,8.3,6,2.4,40.5,17.8
Jordan Goodwin,PHX,38,2.3,38.9,0.81,1.9,0.7,2.2,31,41.7,1.1,4.5,1.1,1.1,29.5,12.7
Gordon Hayward,CHA,25,3,19.4,0.95,2.8,1,2.4,40,48.3,16.2,9.5,14.9,6.8,40.5,29.8
Jaylin Williams,OKC,42,1.5,40.6,1.06,1.6,0.6,1.5,37.5,53.1,1.5,0,1.5,0,38.5,54.9
Jae Crowder,MIL,19,3.4,53.3,1.05,3.5,1.2,3.2,37.7,52.5,3.1,1.6,3.1,0,39.1,51.6
Chimezie Metu,PHX,37,1.9,39.9,0.94,1.8,0.6,1.6,37.9,50,8.5,9.9,8.5,0,39.4,29.5
Chris Boucher,TOR,44,1.7,30.2,0.89,1.5,0.5,1.6,34.8,47.8,2.7,6.7,2.7,1.3,33.3,21.5
Bryce McGowens,CHA,39,2,38.6,0.86,1.7,0.5,1.6,32.8,45.3,9,10.3,9,1.3,34.6,18.3
Jae'Sean Tate,HOU,46,1.6,35.4,0.89,1.4,0.5,1.6,32.9,45.2,0,1.4,0,0,32.4,20.7
Zach Collins,SAS,38,1.9,14.9,0.89,1.7,0.6,1.8,34.3,47,2.7,8.1,2.7,1.4,32.4,20.7
Yuta Watanabe,PHX,28,2.4,55.8,0.97,2.3,0.7,2.1,34.5,50.9,6,7.5,6,0,35.8,34.3
Aaron Gordon,DEN,45,1.3,10.4,1.07,1.4,0.6,1.3,43.9,54.4,3.3,3.3,3.3,1.7,43.3,56.6
GG Jackson,MEM,18,3.8,43.9,0.93,3.6,1.2,3.3,36.7,50,4.3,8.7,4.3,0,36.2,26.5
Onyeka Okongwu,ATL,48,1.3,15.6,1.05,1.3,0.5,1.1,41.8,57.3,0,8.3,0,0,38.3,52.8
Shake Milton,MIN,38,1.9,35.4,0.86,1.7,0.6,1.6,34.4,41,9.6,8.2,8.2,1.4,37,18.9
Zion Williamson,NOP,38,1.3,6.4,1.22,1.6,0.6,1,60.5,65.8,20,12,18,8,58,83.5
Matt Ryan,NOP,13,4,50,1.17,4.7,1.5,3.7,41.7,60.4,3.8,5.8,3.8,1.9,40.4,74.6
JT Thor,CHA,40,2,52.6,0.75,1.5,0.6,2,29.1,38.6,0,2.5,0,0,28.4,8
Wendell Carter Jr.,ORL,24,2.4,23.3,1.03,2.5,0.8,2.3,36.4,51.8,1.8,1.8,1.8,0,36.8,49.6
MarJon Beauchamp,MIL,35,1.7,35.1,0.98,1.7,0.6,1.5,41.2,54.9,1.7,11.9,1.7,0,37.3,37.3
Gradey Dick,TOR,28,2.2,43.9,0.95,2.1,0.6,1.8,35.3,51,4.9,11.5,1.6,0,34.4,31
Darius Garland,CLE,23,2.2,10.9,1.12,2.5,0.9,1.9,46.5,61.6,5.9,13.7,5.9,3.9,41.2,66.4
Nassir Little,PHX,28,2,50.4,1,2,0.8,2,38.6,48.2,3.5,0,3.5,3.5,38.6,39.1
Oshae Brissett,BOS,32,1.6,40.7,1.12,1.8,0.6,1.3,44.2,54.7,10,6,8,2,46,67
Anthony Davis,LAL,46,1.4,6.4,0.85,1.2,0.5,1.3,35.6,43.2,6.2,3.1,4.6,0,38.5,16.3
Dennis Smith Jr.,BKN,32,2.2,25.8,0.78,1.7,0.6,2,31.7,40.5,4.3,5.8,4.3,1.4,31.9,10.7
Julian Strawther,DEN,33,2.2,34.9,0.74,1.6,0.6,2.2,27.8,37.5,1.4,1.4,1.4,1.4,27.4,7.1
Keon Ellis,SAC,27,1.7,43.7,1.18,2,0.6,1.4,44.7,63.2,8.9,6.7,6.7,0,44.4,76.4
Xavier Tillman,MEM,34,1.9,24.8,0.81,1.6,0.6,1.7,34.5,44,4.6,6.2,4.6,0,33.8,13.6
Tari Eason,HOU,22,2.9,28.3,0.82,2.4,0.8,2.4,34,43.4,6.3,9.5,6.3,0,34.9,14.7
Malachi Flynn,TOR,31,1.7,29.2,0.98,1.6,0.5,1.5,35.6,51.1,5.8,7.7,5.8,0,36.5,36.3
Davion Mitchell,SAC,38,1.8,41.9,0.73,1.3,0.5,1.6,30,38.3,4.3,11.4,2.9,1.4,28.6,6.2
Isaiah Livers,DET,24,2.7,46.4,0.77,2.1,0.7,2.4,29.8,41.2,3.1,10.8,3.1,1.5,27.7,9.4
Justin Holiday,DEN,28,1.4,47.6,1.26,1.8,0.6,1.4,44.7,64.5,0,2.6,0,0,43.6,90.9
Kris Murray,POR,30,1.9,45.6,0.86,1.6,0.6,1.7,35.3,48,1.8,10.5,1.8,1.8,31.6,18.6
Trendon Watford,BKN,34,1.5,28.9,0.9,1.4,0.5,1.4,34.8,44.6,7.7,7.7,7.7,3.8,34.6,23.6
Jonathan Isaac,ORL,32,1.8,31.2,0.8,1.5,0.5,1.7,28.3,41.5,5.1,6.8,5.1,1.7,28.8,11.8
Skylar Mays,POR,21,2,25.9,1.07,2.1,0.8,1.9,42.5,56.3,0,4.8,0,0,40.5,57.8
Jusuf Nurkic,PHX,46,1.3,10,0.78,1,0.3,1.3,27.6,38.8,0,0,0,0,27.6,10
Danuel House Jr.,PHI,33,1.3,31.2,1.02,1.3,0.4,1,35.3,48.5,14,7,14,0,41.9,46.3
Chuma Okeke,ORL,29,1.8,48.1,0.85,1.5,0.5,1.7,30.6,44.9,0,5.8,0,0,28.8,16.3
Precious Achiuwa,TOR,25,2.2,25.6,0.79,1.8,0.6,2,32.7,41.8,7.1,5.4,5.4,0,32.1,11.5
John Konchar,MEM,39,1.5,36.6,0.73,1.1,0.4,1.5,26.3,38.6,0,5,0,0,25,6.5
Larry Nance Jr.,NOP,31,1.1,21,1.27,1.4,0.5,1.1,42.4,63.6,0,0,0,0,42.4,92.9
Danilo Gallinari,WAS,26,1.8,27.9,0.91,1.6,0.5,1.6,33.3,42.9,8.7,2.2,4.3,2.2,37,24.2
Chris Duarte,SAC,35,1.6,35.7,0.75,1.2,0.4,1.4,30.6,39.8,3.6,10.7,3.6,1.8,28.6,7.4
Seth Curry,DAL,36,1.4,31.1,0.8,1.1,0.4,1.3,28.3,38,7.8,7.8,7.8,5.9,27.5,12.4
Jordan Nwora,IND,18,1.8,32.7,1.25,2.2,0.8,1.5,51.9,63,12.5,6.3,12.5,3.1,53.1,90
Ousmane Dieng,OKC,25,2,47.1,0.82,1.6,0.5,1.8,28.9,42.2,2,6.1,2,0,28.6,13.9
Delon Wright,WAS,28,1.1,22.8,1.26,1.4,0.5,1,51.9,68.5,6.5,6.5,6.5,0,48.4,91.2
Stanley Umude,DET,15,1.9,46,1.31,2.5,0.8,1.7,46.2,65.4,6.9,3.4,6.9,0,48.3,95
Cody Martin,CHA,17,3.2,34.6,0.69,2.2,0.6,2.8,23.4,31.9,9.1,5.5,7.3,0,29.1,4.7
Andre Jackson Jr.,MIL,39,0.9,34,1.06,0.9,0.3,0.8,43.3,61.7,2.9,11.4,2.9,0,37.1,54.1
Craig Porter Jr.,CLE,30,1.4,19,0.9,1.2,0.5,1,46.7,50,12.2,17.1,9.8,2.4,41.5,23
Derrick Rose,MEM,18,2,21.6,1,2,0.7,1.9,37.1,47.1,5.6,0,5.6,2.8,38.9,39.1
Bam Adebayo,MIA,40,1,5,0.85,0.9,0.4,0.9,41.2,41.2,12.2,7.3,12.2,2.4,43.9,17.4
Maxi Kleber,DAL,14,2.5,47.3,0.97,2.4,0.9,2.4,39.4,50,2.9,5.7,2.9,2.9,37.1,34.9
Ben Sheppard,IND,29,1.2,35.4,0.97,1.2,0.4,1.2,35.3,50,0,2.9,0,0,34.3,34.9
Evan Mobley,CLE,24,1.6,10.6,0.9,1.4,0.5,1.3,40.6,48.4,5.3,13.2,2.6,2.6,36.8,21.8
Daniel Theis,LAC,36,0.7,11.7,1.27,0.9,0.3,0.7,45.8,68.8,0,7.7,0,0,42.3,91.4
Paul Reed,PHI,48,0.6,10.5,1.1,0.7,0.3,0.6,46.4,55.4,3.3,3.3,0,0,46.7,62.7
Nikola Jovic,MIA,19,2.1,33.6,0.82,1.7,0.6,1.9,32.4,44.6,2.5,7.5,2.5,2.5,30,14.5
Jeremiah Robinson-Earl,NOP,19,1.3,35.2,1.28,1.7,0.6,1.2,47.8,65.2,4,4,4,0,48,93.8
Bones Hyland,LAC,19,1.5,19.6,1.1,1.7,0.6,1.4,40.7,59.3,0,6.9,0,0,37.9,64
Jarace Walker,IND,17,1.9,40.5,1,1.9,0.7,1.8,38.7,50,3.1,3.1,3.1,3.1,37.5,39.1
Patty Mills,ATL,18,1.4,43.9,1.24,1.7,0.6,1.4,44,62,0,0,0,0,44,87.9
Robert Covington,PHI,26,1.5,35.7,0.78,1.2,0.4,1.5,26.3,34.2,7.5,0,7.5,2.5,30,9.7
Mike Muscala,WAS,24,1.5,31,0.83,1.3,0.4,1.5,27.8,41.7,0,0,0,0,27.8,15.7
Gary Payton II,GSW,16,2.2,38,0.83,1.8,0.6,2.1,30.3,43.9,0,5.7,0,0,28.6,15
Ish Smith,CHA,41,0.9,19.8,0.76,0.7,0.3,0.8,40.6,43.8,2.6,13.2,2.6,0,36.8,8.8
Nic Claxton,BKN,38,0.6,5.3,1.27,0.7,0.3,0.5,65,67.5,9.1,4.5,9.1,4.5,63.6,92.9
Jarred Vanderbilt,LAL,28,1.1,20.3,0.9,1,0.4,1.1,33.3,45,3.2,3.2,3.2,3.2,32.3,23.3
Vasilije Micic,OKC,29,1.2,28.2,0.8,1,0.4,0.9,44,54,2.9,25.7,2.9,0,34.3,12.1
Ja Morant,MEM,9,2.9,11.6,1.04,3,1,2.3,42.9,52.4,11.5,11.5,11.5,3.8,42.3,50.4
Otto Porter Jr.,TOR,15,1.1,44.4,1.63,1.7,0.5,1,53.3,76.7,12.5,0,12.5,6.3,56.3,100
Taylor Hendricks,UTA,13,2,37.7,1,2,0.7,1.8,39.1,56.5,0,11.5,0,0,34.6,39.1
Wesley Matthews,ATL,20,1.5,48.3,0.9,1.3,0.4,1.3,32,44,6.9,6.9,6.9,0,34.5,22.1
Jaden Springer,PHI,30,1.2,25.7,0.72,0.9,0.3,1.1,26.5,38.2,0,5.6,0,0,25,5.6
Deandre Ayton,POR,34,0.8,5.5,0.92,0.7,0.4,0.8,46.2,46.2,0,0,0,0,46.2,25.4
Cory Joseph,GSW,25,1.4,46.7,0.69,1,0.4,1.2,29,38.7,0,11.4,0,0,25.7,4.1
Jamal Cain,MIA,14,1.9,32.5,0.89,1.6,0.6,1.6,36.4,50,3.8,11.5,3.8,0,34.6,20.4
Theo Maledon,CHA,13,2.8,42.5,0.62,1.8,0.6,2.5,25,29.7,5.4,8.1,5.4,0,27,2.9
Jake LaRavia,MEM,11,2.1,46.9,0.78,1.6,0.6,2,31.8,40.9,0,4.3,0,0,30.4,10.7
Jalen Duren,DET,34,0.7,5.6,0.78,0.5,0.2,0.6,38.1,38.1,13,8.7,13,13,34.8,10.7
Jarrett Allen,CLE,42,0.5,3.7,0.81,0.4,0.1,0.2,50,50,23.8,28.6,14.3,0,42.9,13.3
T.J. McConnell,IND,39,0.7,8.3,0.57,0.4,0.2,0.6,30.4,34.8,0,17.9,0,0,25,2.7
Amen Thompson,HOU,30,1,12.9,0.55,0.5,0.2,0.9,22.2,29.6,0,6.9,0,0,20.7,2.4
Dru Smith,MIA,9,1.1,25.6,1.5,1.7,0.6,1,55.6,83.3,0,10,0,0,50,98.8
Orlando Robinson,MIA,20,0.6,13.4,1.36,0.8,0.3,0.6,45.5,68.2,0,0,0,0,45.5,96.8
Drew Eubanks,PHX,43,0.4,8.1,0.83,0.3,0.1,0.4,37.5,46.9,0,11.1,0,0,33.3,15.7
Joe Harris,DET,15,1.4,51.2,0.71,1,0.3,1.3,26.3,39.5,0,9.5,0,0,23.8,5.3
Isaiah Hartenstein,NYK,47,0.2,3.6,1.27,0.3,0.1,0.1,66.7,75,27.3,18.2,27.3,0,63.6,92.9
Armoni Brooks,BKN,10,1.4,29.2,1,1.4,0.5,1.4,35.7,50,0,0,0,0,35.7,39.1
Marvin Bagley III,DET,26,0.7,7.6,0.78,0.5,0.2,0.5,28.6,32.1,16.7,11.1,16.7,5.6,33.3,10.3
Dominick Barlow,SAS,22,1,21.6,0.67,0.6,0.2,0.8,22.2,30.6,14.3,0,14.3,0,28.6,3.5
Trent Forrest,ATL,19,0.7,22.6,0.86,0.6,0.3,0.7,35.7,42.9,0,0,0,0,35.7,17.8
Walker Kessler,UTA,43,0.4,5.3,0.71,0.3,0.1,0.4,25,37.5,0,5.9,0,0,23.5,5
Markelle Fultz,ORL,17,1.3,13.1,0.55,0.7,0.3,1.2,25,25,4.5,4.5,4.5,0,27.3,1.8
P.J. Tucker,LAC,12,1,70.6,0.75,0.8,0.3,0.8,30,45,0,16.7,0,0,25,7.4
Gabe Vincent,LAL,5,2.8,40,0.64,1.8,0.8,2.6,30.8,34.6,0,7.1,0,0,28.6,3.2
Daniel Gafford,WAS,44,0.3,2.8,0.73,0.2,0.1,0.2,37.5,37.5,18.2,9.1,18.2,0,45.5,5.9
Blake Wesley,SAS,29,0.7,16.9,0.4,0.3,0.1,0.6,17.6,20.6,5,10,5,0,20,1.2
Evan Fournier,NYK,3,4.7,63.6,0.5,2.3,0.7,4.3,15.4,19.2,7.1,0,7.1,0,21.4,1.5
Jaxson Hayes,LAL,39,0.3,9.2,0.55,0.2,0.1,0.2,33.3,33.3,0,18.2,0,0,27.3,1.8
KJ Martin,PHI,32,0.4,14.9,0.39,0.2,0.1,0.4,16.7,20.8,0,7.7,0,0,15.4,0.9
Trevelin Queen,ORL,12,1.2,29.2,0.36,0.4,0.2,1.1,15.4,15.4,7.1,7.1,7.1,7.1,14.3,0.6
Day'Ron Sharpe,BKN,37,0.3,4.5,0.17,0.1,0,0.3,0,0,8.3,0,0,0,8.3,0.3
Rudy Gobert,MIN,49,0.3,2.2,0.15,0,0,0.2,10,10,0,23.1,0,0,7.7,0